index,split,image_name,image_path,mask_path
320,train,468.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\468.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\468.png
321,train,96.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\96.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\96.png
322,train,500.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\500.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\500.png
323,train,287.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\287.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\287.png
324,train,251.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\251.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\251.png
325,train,308.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\308.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\308.png
326,train,530.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\530.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\530.png
327,train,510.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\510.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\510.png
328,train,205.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\205.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\205.png
329,train,198.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\198.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\198.png
330,train,142.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\142.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\142.png
331,train,225.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\225.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\225.png
332,train,340.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\340.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\340.png
333,train,341.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\341.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\341.png
334,train,593.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\593.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\593.png
335,train,303.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\303.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\303.png
336,train,320.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\320.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\320.png
337,train,338.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\338.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\338.png
338,train,461.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\461.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\461.png
339,train,180.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\180.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\180.png
340,train,314.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\314.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\314.png
341,train,231.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\231.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\231.png
342,train,607.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\607.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\607.png
343,train,548.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\548.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\548.png
344,train,312.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\312.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\312.png
345,train,22.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\22.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\22.png
346,train,18.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\18.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\18.png
347,train,258.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\258.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\258.png
348,train,420.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\420.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\420.png
349,train,486.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\486.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\486.png
350,train,276.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\276.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\276.png
351,train,135.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\135.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\135.png
352,train,290.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\290.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\290.png
353,train,344.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\344.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\344.png
354,train,549.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\549.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\549.png
355,train,224.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\224.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\224.png
356,train,475.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\475.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\475.png
357,train,185.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\185.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\185.png
358,train,403.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\403.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\403.png
359,train,85.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\85.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\85.png
360,train,162.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\162.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\162.png
361,train,600.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\600.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\600.png
362,train,2.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\2.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\2.png
363,train,343.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\343.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\343.png
364,train,48.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\48.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\48.png
365,train,159.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\159.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\159.png
366,train,108.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\108.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\108.png
367,train,73.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\73.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\73.png
368,train,427.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\427.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\427.png
369,train,321.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\321.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\321.png
370,train,186.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\186.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\186.png
371,train,395.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\395.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\395.png
372,train,567.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\567.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\567.png
373,train,120.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\120.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\120.png
374,train,35.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\35.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\35.png
375,train,44.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\44.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\44.png
376,train,12.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\12.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\12.png
377,train,179.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\179.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\179.png
378,train,398.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\398.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\398.png
379,train,479.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\479.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\479.png
380,train,114.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\114.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\114.png
381,train,57.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\57.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\57.png
382,train,351.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\351.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\351.png
383,train,130.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\130.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\130.png
384,train,426.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\426.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\426.png
385,train,411.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\411.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\411.png
386,train,606.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\606.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\606.png
387,train,497.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\497.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\497.png
388,train,588.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\588.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\588.png
389,train,254.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\254.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\254.png
390,train,387.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\387.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\387.png
391,train,3.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\3.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\3.png
392,train,592.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\592.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\592.png
393,train,480.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\480.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\480.png
394,train,371.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\371.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\371.png
395,train,71.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\71.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\71.png
396,train,178.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\178.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\178.png
397,train,63.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\63.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\63.png
398,train,362.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\362.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\362.png
399,train,313.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\313.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\313.png
400,train,328.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\328.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\328.png
401,train,155.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\155.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\155.png
402,train,249.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\249.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\249.png
403,train,533.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\533.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\533.png
404,train,239.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\239.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\239.png
405,train,413.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\413.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\413.png
406,train,25.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\25.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\25.png
407,train,318.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\318.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\318.png
408,train,334.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\334.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\334.png
409,train,469.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\469.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\469.png
410,train,110.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\110.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\110.png
411,train,454.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\454.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\454.png
412,train,261.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\261.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\261.png
413,train,397.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\397.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\397.png
414,train,259.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\259.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\259.png
415,train,122.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\122.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\122.png
416,train,132.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\132.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\132.png
417,train,483.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\483.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\483.png
418,train,148.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\148.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\148.png
419,train,585.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\585.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\585.png
420,train,272.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\272.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\272.png
421,train,560.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\560.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\560.png
422,train,482.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\482.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\482.png
423,train,569.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\569.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\569.png
424,train,168.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\168.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\168.png
425,train,471.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\471.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\471.png
426,train,279.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\279.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\279.png
427,train,535.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\535.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\535.png
428,train,332.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\332.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\332.png
429,train,24.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\24.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\24.png
430,train,37.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\37.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\37.png
431,train,46.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\46.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\46.png
432,train,557.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\557.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\557.png
433,train,501.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\501.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\501.png
434,train,172.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\172.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\172.png
435,train,541.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\541.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\541.png
436,train,291.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\291.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\291.png
437,train,138.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\138.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\138.png
438,train,232.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\232.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\232.png
439,train,331.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\331.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\331.png
440,train,418.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\418.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\418.png
441,train,375.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\375.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\375.png
442,train,16.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\16.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\16.png
443,train,598.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\598.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\598.png
444,train,317.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\317.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\317.png
445,train,201.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\201.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\201.png
446,train,517.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\517.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\517.png
447,train,161.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\161.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\161.png
448,train,570.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\570.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\570.png
449,train,417.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\417.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\417.png
450,train,325.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\325.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\325.png
451,train,496.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\496.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\496.png
452,train,453.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\453.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\453.png
453,train,66.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\66.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\66.png
454,train,368.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\368.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\368.png
455,train,405.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\405.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\405.png
456,train,243.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\243.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\243.png
457,train,86.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\86.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\86.png
458,train,170.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\170.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\170.png
459,train,263.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\263.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\263.png
460,train,392.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\392.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\392.png
461,train,448.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\448.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\448.png
462,train,407.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\407.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\407.png
463,train,222.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\222.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\222.png
464,train,527.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\527.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\527.png
465,train,445.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\445.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\445.png
466,train,119.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\119.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\119.png
467,train,385.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\385.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\385.png
468,train,154.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\154.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\154.png
469,train,212.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\212.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\212.png
470,train,190.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\190.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\190.png
471,train,77.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\77.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\77.png
472,train,380.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\380.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\380.png
473,train,137.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\137.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\137.png
474,train,485.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\485.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\485.png
475,train,350.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\350.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\350.png
476,train,563.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\563.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\563.png
477,train,553.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\553.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\553.png
478,train,1.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\1.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\1.png
479,train,141.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\141.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\141.png
